target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,f,1,2.7271,0,0,0,1,1,f,blue,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6756,0,1,1,0,1,d,orange,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6762,0,2,2,2,1,j,red,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6801,0,3,3,1,1,f,blue,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6224,1,0,4,3,1,k,purple,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5436,1,1,5,0,1,d,orange,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7009,1,2,6,1,1,f,blue,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5475,1,3,7,1,1,f,blue,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.8174,2,0,8,2,1,j,red,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5406,2,1,9,0,1,d,orange,583862506be00b0001cf8506,2021-09-27_13h41.36.177,forced_choiceRT_color,2021.2.3,Win32,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
