target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,k,1,1.1957,0,0,0,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6454,0,1,1,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6838,0,2,2,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5179,0,3,3,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7016,1,0,4,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5118,1,1,5,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7168,1,2,6,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.647,1,3,7,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4707,2,0,8,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5756,2,1,9,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6066,2,2,10,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6471,2,3,11,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6283,3,0,12,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.594,3,1,13,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7013,3,2,14,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5911,3,3,15,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5296,4,0,16,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6872,4,1,17,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5756,4,2,18,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.7781,4,3,19,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6161,5,0,20,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5787,5,1,21,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.8461,5,2,22,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7367,5,3,23,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6312,6,0,24,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7621,6,1,25,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6097,6,2,26,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6603,6,3,27,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5144,7,0,28,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6127,7,1,29,0,1,d,orange,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5937,7,2,30,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5761,7,3,31,2,1,j,red,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4429,8,0,32,3,1,k,purple,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6116,8,1,33,1,1,f,blue,55ae64defdf99b3f864653e7,2021-09-27_16h09.33.908,forced_choiceRT_color,2021.2.3,Win32,60.15037594,,,,,,,,,,,,,,,,,,,,,,,
