IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
174.100.243.26,0,j,1,1.8111,0,0,0,2,1,j,red,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.0032,0,1,1,2,1,j,red,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6191,0,2,2,2,1,j,red,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,1.1693,0,3,3,3,1,k,purple,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,1.3109,1,0,4,0,1,d,orange,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,2.0223,1,1,5,0,1,d,orange,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.3685,1,2,6,1,1,f,blue,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,1.1338,1,3,7,0,1,d,orange,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,1.0173,2,0,8,3,1,k,purple,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6066,2,1,9,3,1,k,purple,60fe1a9d554d192b202ed74d,2021-11-03_11h26.25.850,forced_choiceRT_color,2021.2.3,MacIntel,59.84082341,,,,,,,,,,,,,,,,,,,,,,,
