target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,k,1,2.018,0,0,0,3,1,k,purple,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.218,0,1,1,1,1,f,blue,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,1.201,0,2,2,3,1,k,purple,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.639,0,3,3,3,1,k,purple,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.557,1,0,4,2,1,j,red,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.837,1,1,5,2,1,j,red,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.8,1,2,6,1,1,f,blue,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.568,1,3,7,0,1,d,orange,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.585,2,0,8,0,1,d,orange,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.801,2,1,9,2,1,j,red,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.751,2,2,10,1,1,f,blue,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.766,2,3,11,2,1,j,red,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.654,3,0,12,1,1,f,blue,616f2dc24df7a8664076ceab,2021-11-01_13h29.48.138,forced_choiceRT_color,2021.2.3,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,
