target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,f,1,1.7045,0,0,0,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.8933,0,1,1,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7693,0,2,2,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7017,0,3,3,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6189,1,0,4,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7566,1,1,5,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7664,1,2,6,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.4841,1,3,7,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6388,2,0,8,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7034,2,1,9,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5936,2,2,10,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5982,2,3,11,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7919,3,0,12,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,1.233,3,1,13,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.8092,3,2,14,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5145,3,3,15,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5916,4,0,16,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6096,4,1,17,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.4909,4,2,18,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5606,4,3,19,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5178,5,0,20,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6078,5,1,21,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4421,5,2,22,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,0,0.5596,5,3,23,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6143,6,0,24,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.591,6,1,25,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5694,6,2,26,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5306,6,3,27,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5448,7,0,28,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5441,7,1,29,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6002,7,2,30,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5186,7,3,31,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4703,8,0,32,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5409,8,1,33,0,1,d,orange,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6342,8,2,34,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6014,8,3,35,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5552,9,0,36,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6372,9,1,37,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.884,9,2,38,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.8841,9,3,39,2,1,j,red,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7674,10,0,40,3,1,k,purple,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.9857,10,1,41,1,1,f,blue,5baa8cafc67122000123cab1,2021-10-22_13h54.39.529,forced_choiceRT_color,2021.2.3,Win32,59.88382538,,,,,,,,,,,,,,,,,,,,,,,
