target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,j,1,1.2501,0,0,0,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.0844,0,1,1,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5374,0,2,2,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,0,0.5864,0,3,3,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5909,1,0,4,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5508,1,1,5,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.7341,1,2,6,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4343,1,3,7,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7722,2,0,8,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4576,2,1,9,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6074,2,2,10,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.8006,2,3,11,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7056,3,0,12,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5927,3,1,13,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4842,3,2,14,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6205,3,3,15,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5341,4,0,16,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6637,4,1,17,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6368,4,2,18,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6703,4,3,19,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5774,5,0,20,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4506,5,1,21,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.3773,5,2,22,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6062,5,3,23,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5339,6,0,24,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,0,0.6095,6,1,25,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5379,6,2,26,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6665,6,3,27,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4796,7,0,28,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4696,7,1,29,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4668,7,2,30,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,0,0.4788,7,3,31,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6288,8,0,32,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6792,8,1,33,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5034,8,2,34,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5358,8,3,35,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5337,9,0,36,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5609,9,1,37,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5474,9,2,38,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5957,9,3,39,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4698,10,0,40,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.617,10,1,41,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5005,10,2,42,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6623,10,3,43,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5184,11,0,44,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.3773,11,1,45,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6945,11,2,46,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.3834,11,3,47,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4583,12,0,48,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5668,12,1,49,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5009,12,2,50,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.484,12,3,51,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6141,13,0,52,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4841,13,1,53,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5141,13,2,54,3,1,k,purple,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5172,13,3,55,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6369,14,0,56,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4977,14,1,57,2,1,j,red,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5404,14,2,58,1,1,f,blue,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4792,14,3,59,0,1,d,orange,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,d,2.2819,0,0,0,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,d,2.1339,1,0,1,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,j,2.1012,2,0,2,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,j,2.1007,3,0,3,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,k,2.0361,4,0,4,0,1,,,,,,,,,,,,,,,,
,,,,,,,,,,,5f7672195173b4112df5ae1f,2021-09-27_15h10.33.225,forced_choiceRT_color,2021.2.3,Win32,59.98440405,k,2.0256,5,0,5,0,1,,,,,,,,,,,,,,,,
