target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,f,1,1.2635,0,0,0,0,1,f.PNG,f,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.1737,0,1,1,0,1,f.PNG,f,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.1387,0,2,2,2,1,h.PNG,h,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,j,1,1.2437,0,3,3,3,1,j.PNG,j,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.1229,1,0,4,1,1,g.PNG,g,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7567,1,1,5,0,1,f.PNG,f,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.0101,1,2,6,1,1,g.PNG,g,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.826,1,3,7,0,1,f.PNG,f,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.9456,2,0,8,2,1,h.PNG,h,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.747,2,1,9,2,1,h.PNG,h,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.9055,2,2,10,3,1,j.PNG,j,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.8234,2,3,11,2,1,h.PNG,h,5f6daa6a2a8a3e22518b10e0,2021-09-08_16h04.27.195,forced_choiceRT,2021.1.2,Win32,144.0092166,,,,,,,,,,,,,,,,,,,,,,
