target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,g,1,1.017,2,3,11,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,1.122,3,0,12,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.137,3,1,13,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,1.22,3,2,14,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.601,3,3,15,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.502,4,0,16,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.052,4,1,17,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.505,4,2,18,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.117,4,3,19,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.867,5,0,20,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,0,0.668,5,1,21,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.705,5,2,22,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.035,5,3,23,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.801,6,0,24,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.116,6,1,25,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.552,6,2,26,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,1.051,6,3,27,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.804,7,0,28,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.923,7,1,29,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.217,7,2,30,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.535,7,3,31,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.068,8,0,32,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.701,8,1,33,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.783,8,2,34,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.552,8,3,35,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.101,9,0,36,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.351,9,1,37,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.534,9,2,38,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,0.767,9,3,39,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.622,10,0,40,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.39,10,1,41,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,0.519,10,2,42,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.871,10,3,43,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.902,11,0,44,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.746,11,1,45,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.984,11,2,46,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.57,11,3,47,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,1.001,12,0,48,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.762,12,1,49,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,0.92,12,2,50,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,h,1,1.185,12,3,51,2,1,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.669,13,0,52,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.552,13,1,53,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,0.802,13,2,54,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,g,1,0.668,13,3,55,1,1,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.621,14,0,56,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.501,14,1,57,3,1,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.701,14,2,58,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.521,14,3,59,0,1,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.435,0,0,0,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,2.088,1,0,1,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.167,2,0,2,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.112,3,0,3,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,j,2.255,4,0,4,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.035,5,0,5,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,j,2.019,6,0,6,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,f,2.018,7,0,7,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,2.051,8,0,8,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,1.968,9,0,9,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,j,2.068,10,0,10,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.07,11,0,11,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,1.984,12,0,12,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,f,2.069,13,0,13,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,2.051,14,0,14,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,2.034,15,0,15,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,g,2.034,16,0,16,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,f,2.051,17,0,17,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,h,2.037,18,0,18,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,j,2.118,19,0,19,0,1,,,,,,,,,,,,,,,
0.81,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,j,1,2.286,0,0,0,3,1,,,,,
0.44,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Fast,j,1,1.899,0,1,1,3,1,,,,,
0.38,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,2.038,0,2,2,0,1,,,,,
0.01,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,1.968,0,3,3,1,1,,,,,
1.27,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,2.055,1,0,4,2,1,,,,,
0.8,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,1.983,1,1,5,0,1,,,,,
0.23,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,2.016,1,2,6,1,1,,,,,
1.77,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,j,1,2.411,1,3,7,3,1,,,,,
1.1,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,2.001,2,0,8,0,1,,,,,
1.08,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,1.971,2,1,9,3,1,,,,,
1.59,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,g,1,2.168,2,2,10,1,1,,,,,
1.42,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,1.984,2,3,11,0,1,,,,,
0.55,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,2.034,3,0,12,3,1,,,,,
1.55,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,h,1,2.173,3,1,13,2,1,,,,,
1.4,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,2.034,3,2,14,1,1,,,,,
1.31,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,h,1,2.168,3,3,15,2,1,,,,,
0.1,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,1.984,4,0,16,2,1,,,,,
0.42,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,1.968,4,1,17,2,1,,,,,
1.9,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,h,0,5.034,4,2,18,0,1,,,,,
0.25,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,1.968,4,3,19,0,1,,,,,
0.1,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,2.002,5,0,20,2,1,,,,,
0.69,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,1.933,5,1,21,3,1,,,,,
1.64,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,0,2.088,5,2,22,1,1,,,,,
1.21,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,1.917,5,3,23,0,1,,,,,
0.34,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,2.05,6,0,24,3,1,,,,,
0.13,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,1.968,6,1,25,3,1,,,,,
0.09,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,1.966,6,2,26,1,1,,,,,
0.92,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,h,1,2.117,6,3,27,2,1,,,,,
1.01,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,1.94,7,0,28,1,1,,,,,
1.7,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,g,1,2.217,7,1,29,1,1,,,,,
0.04,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Fast,f,1,1.888,7,2,30,0,1,,,,,
1.76,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,g,0,2.188,7,3,31,2,1,,,,,
0.26,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,f,1,1.968,8,0,32,0,1,,,,,
0.2,,,,,,,,,f.PNG,f,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,f,1,2.103,8,1,33,0,1,,,,,
1.86,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Slow,g,0,2.1,8,2,34,3,1,,,,,
0.14,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,g,1,1.901,8,3,35,1,1,,,,,
0.08,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,1.918,9,0,36,2,1,,,,,
0.1,,,,,,,,,g.PNG,g,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Fast,g,1,1.854,9,1,37,1,1,,,,,
1.28,,,,,,,,,h.PNG,h,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,h,1,2.018,9,2,38,2,1,,,,,
0.46,,,,,,,,,j.PNG,j,5da29f43e0e3c20012fd9d46,2021-09-08_14h56.21.964,forced_choiceRT,2021.1.2,Win32,60.0240096,,,,,,,,1,Ontime,j,1,2.035,9,3,39,3,1,,,,,
