IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,pic,correct_key,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
96.56.149.186,0,j,1,3.7551,0,0,0,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.3866,0,1,1,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.7144,0,2,2,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,3.4391,0,3,3,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6096,1,0,4,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9985,1,1,5,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.6609,1,2,6,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,0,0.5562,1,3,7,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,1.6569,2,0,8,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,2.4318,2,1,9,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,2.3316,2,2,10,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,8.8478,2,3,11,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,0,4.4026,3,0,12,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9431,3,1,13,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,2.3868,3,2,14,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.7008,3,3,15,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9369,4,0,16,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6917,4,1,17,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.958,4,2,18,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7485,4,3,19,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.9259,5,0,20,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.7354,5,1,21,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.8734,5,2,22,2,1,h.PNG,h,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.5034,5,3,23,2,1,h.PNG,h,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,0,0.852,6,0,24,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,0.6928,6,1,25,2,1,h.PNG,h,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5207,6,2,26,3,1,j.PNG,j,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,g,1,0.7981,6,3,27,1,1,g.PNG,g,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.6843,7,0,28,0,1,f.PNG,f,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
,0,h,1,1.134,7,1,29,2,1,h.PNG,h,6133f1716622e58b7ba8a8ba,2021-10-19_16h39.28.393,forced_choiceRT,2021.1.2,Win32,59.97720866,,,,,,,,,,,,,,,,,,,,,,
