target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,j,1,1.6415,0,0,0,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.7902,0,1,1,0,1,d,orange,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7174,0,2,2,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7353,0,3,3,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.8064,1,0,4,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.6827,1,1,5,0,1,d,orange,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.4424,1,2,6,1,1,f,blue,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,d,0,0.5542,1,3,7,1,1,f,blue,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.9911,2,0,8,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6499,2,1,9,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7064,2,2,10,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6118,2,3,11,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5862,3,0,12,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4981,3,1,13,3,1,k,purple,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7846,3,2,14,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5894,3,3,15,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5419,4,0,16,2,1,j,red,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.7355,4,1,17,0,1,d,orange,5ebc55844e4f7f08eff7734d,2021-11-01_14h12.56.847,forced_choiceRT_color,2021.2.3,Win32,30.03814845,,,,,,,,,,,,,,,,,,,,,,,
