IP_Addresss,target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
70.117.233.92,0,j,1,0.902,0,0,0,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.723,0,1,1,3,1,k,purple,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.8098,0,2,2,1,1,f,blue,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6947,0,3,3,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,1.1039,1,0,4,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.76,1,1,5,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.587,1,2,6,3,1,k,purple,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.5537,1,3,7,0,1,d,orange,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.6533,2,0,8,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.5593,2,1,9,3,1,k,purple,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,k,1,0.6543,2,2,10,3,1,k,purple,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.975,2,3,11,1,1,f,blue,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,1.9759,3,0,12,1,1,f,blue,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.7333,3,1,13,0,1,d,orange,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,j,1,0.5919,3,2,14,2,1,j,red,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,d,1,0.8202,3,3,15,0,1,d,orange,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
,0,f,1,0.9435,4,0,16,1,1,f,blue,5f9f6e40ea7f965ca33bf97f,2021-09-27_13h18.22.419,forced_choiceRT_color,2021.2.3,Linux x86_64,30.00210015,,,,,,,,,,,,,,,,,,,,,,,
