target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,f,1,1.2821,0,0,0,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5942,0,1,1,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.7138,0,2,2,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5703,0,3,3,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4176,1,0,4,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.3905,1,1,5,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.7814,1,2,6,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6039,1,3,7,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5756,2,0,8,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.671,2,1,9,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.643,2,2,10,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5917,2,3,11,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6311,3,0,12,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.59,3,1,13,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6925,3,2,14,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5091,3,3,15,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6108,4,0,16,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5837,4,1,17,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6066,4,2,18,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5726,4,3,19,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5699,5,0,20,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.567,5,1,21,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4168,5,2,22,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6137,5,3,23,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5426,6,0,24,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6006,6,1,25,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5284,6,2,26,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6216,6,3,27,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6521,7,0,28,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.7932,7,1,29,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5412,7,2,30,0,1,d,orange,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6354,7,3,31,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6507,8,0,32,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6779,8,1,33,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5437,8,2,34,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6398,8,3,35,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6769,9,0,36,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6275,9,1,37,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6244,9,2,38,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.4207,9,3,39,2,1,j,red,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5335,10,0,40,3,1,k,purple,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5721,10,1,41,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.4329,10,2,42,1,1,f,blue,5b71c56d457b53000118dec7,2021-09-27_17h19.25.876,forced_choiceRT_color,2021.2.3,Win32,60.0276127,,,,,,,,,,,,,,,,,,,,,,,
