target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,d,1,1.1427,0,0,0,0,1,d,orange,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.845,0,1,1,1,1,f,blue,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.428,0,2,2,2,1,j,red,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.1267,0,3,3,1,1,f,blue,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5618,1,0,4,0,1,d,orange,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.612,1,1,5,0,1,d,orange,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5502,1,2,6,0,1,d,orange,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4496,1,3,7,3,1,k,purple,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5102,2,0,8,2,1,j,red,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5935,2,1,9,0,1,d,orange,5c9d68f2e4a1e70001fe291e,2021-09-27_23h26.03.227,forced_choiceRT_color,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,,,,,,,,,,,,
