target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,d,1,2.335,0,0,0,0,1,d,orange,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.128,0,1,1,1,1,f,blue,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.595,0,2,2,1,1,f,blue,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,1.022,0,3,3,3,1,k,purple,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.503,1,0,4,3,1,k,purple,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.81,1,1,5,0,1,d,orange,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.501,1,2,6,0,1,d,orange,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.97,1,3,7,2,1,j,red,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,1.003,2,0,8,2,1,j,red,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,1.731,2,1,9,1,1,f,blue,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.919,2,2,10,3,1,k,purple,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.826,2,3,11,2,1,j,red,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.97,3,0,12,2,1,j,red,5b3fdff9d67d210001d58ac5,2021-10-22_13h49.39.942,forced_choiceRT_color,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,
