target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,d,1,1.002,0,0,0,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.733,0,1,1,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.536,0,2,2,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.451,0,3,3,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,0,0.485,1,0,4,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.634,1,1,5,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.459,1,2,6,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.525,1,3,7,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.535,2,0,8,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.486,2,1,9,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.519,2,2,10,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.567,2,3,11,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.438,3,0,12,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.388,3,1,13,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.533,3,2,14,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.523,3,3,15,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.474,4,0,16,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.454,4,1,17,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.49,4,2,18,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.534,4,3,19,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.756,5,0,20,2,1,j,red,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.552,5,1,21,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.487,5,2,22,1,1,f,blue,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5,5,3,23,3,1,k,purple,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.57,6,0,24,0,1,d,orange,5ead868fe65d1f41dac2ebd4,2021-09-27_13h53.06.844,forced_choiceRT_color,2021.2.3,Win32,59.95203837,,,,,,,,,,,,,,,,,,,,,,,
