target_onset,trial_resp_sp.keys,trial_resp_sp.corr,trial_resp_sp.rt,trials_train_loop.thisRepN,trials_train_loop.thisTrialN,trials_train_loop.thisN,trials_train_loop.thisIndex,trials_train_loop.ran,correct_key,color,participant,date,expName,psychopyVersion,OS,frameRate,trial_resp_timing.keys,trial_resp_timing.rt,trials_train_timing.thisRepN,trials_train_timing.thisTrialN,trials_train_timing.thisN,trials_train_timing.thisIndex,trials_train_timing.ran,block_id,ontime,feedback_cond,forcedRT_resp.keys,forcedRT_resp.corr,forcedRT_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran
0,j,1,1.6156,0,0,0,2,1,j,red,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.827,0,1,1,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6338,0,2,2,2,1,j,red,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.6042,0,3,3,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.664,1,0,4,0,1,d,orange,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.5532,1,1,5,0,1,d,orange,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,d,1,0.4789,1,2,6,0,1,d,orange,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.6068,1,3,7,2,1,j,red,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.639,2,0,8,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4532,2,1,9,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4141,2,2,10,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.4179,2,3,11,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.6038,3,0,12,1,1,f,blue,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.5647,3,1,13,2,1,j,red,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.5725,3,2,14,1,1,f,blue,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,f,1,0.4809,3,3,15,1,1,f,blue,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,j,1,0.673,4,0,16,2,1,j,red,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
0,k,1,0.5135,4,1,17,3,1,k,purple,5d5f0b2e0e71190019c643f7,2021-09-27_14h35.03.600,forced_choiceRT_color,2021.2.3,Win32,59.95922773,,,,,,,,,,,,,,,,,,,,,,,
